epoch,train_loss,val_loss,val_roc_auc_score
1,0.7771548088639975,0.6875476241111755,0.639986625481642
2,0.6287384014576674,0.5349172353744507,0.8198049018671254
3,0.5299874721094966,0.714633047580719,0.8424725875447143
4,0.5110927731730044,0.44921639561653137,0.8537241664809094
5,0.5111139328218997,0.5881485939025879,0.8534216476132853
6,0.6108790617436171,0.6156208515167236,0.8475039539746734
7,0.6390372226014733,0.4098600447177887,0.8006347588871552
8,0.502953415736556,0.470772922039032,0.8454447027354075
9,0.9701654044911265,2.9167399406433105,0.7183602415905062
10,3.7329948376864195,0.5273341536521912,0.7989841734866097
11,0.6277734339237213,1.222479224205017,0.8170238512244054
12,0.9719505365937948,0.8104534149169922,0.819088409812226
13,0.8205624409019947,0.49077680706977844,0.8190353363266779
14,0.5449036383070052,0.6176248788833618,0.8341984311477673
